timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-09-06T13:53:59,codecarbon,8d4aacd3-3113-4139-95a9-eea0a92fad4b,4.778794527053833,9.542448468129863e-06,1.996831714380669e-06,42.5,49.93631821644863,60.25536060333253,5.641482969125112e-05,6.62506085560002e-05,7.993001552506485e-05,0.0002025954537723,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:54:05,codecarbon,4c77b44b-cea1-41c5-a675-cee489bcec38,4.720159530639648,9.41083225315058e-06,1.993753006029285e-06,42.5,49.699990071962986,60.25536060333253,5.57223548491796e-05,6.512782987999968e-05,7.895092890217844e-05,0.0001998011136313,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:54:11,codecarbon,29136a88-585a-4457-8078-fa23fff74443,4.722424745559692,9.415581237611464e-06,1.9938022827075346e-06,42.5,49.703768579556325,60.25536060333253,5.574933058685727e-05,6.516394102000023e-05,7.898866757939043e-05,0.0001999019391862,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:54:16,codecarbon,f5496752-61a5-4287-9a74-c7bfe2dfdc33,4.832067251205444,9.62006823520301e-06,1.9908804524198447e-06,42.5,49.47968143860975,60.25536060333253,5.704378601577547e-05,6.637727532400042e-05,8.082233551385798e-05,0.0002042433968536,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:54:22,codecarbon,7417ca7d-8291-439b-bd83-a7841ee6dc5b,4.7702741622924805,9.476907128506468e-06,1.986658796976166e-06,42.5,49.15766158336789,60.25536060333253,5.631416605578529e-05,6.510116319199998e-05,7.978861819508154e-05,0.0002012039474428,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:54:28,codecarbon,d3bb24b7-69f5-4aa5-8e96-b632538e0555,4.712592840194702,9.40405497200952e-06,1.9955161183882346e-06,42.5,49.8349750380908,60.25536060333253,5.5633222891224765e-05,6.520060771599999e-05,7.882339475974239e-05,0.0001996572253669,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:54:34,codecarbon,a2a1fa62-871f-4ed6-b9c8-4f3c3d968697,5.039012908935547,9.996313251447733e-06,1.983784013277985e-06,42.5,48.933621222578935,60.25536060333253,5.948691980706322e-05,6.845783254399952e-05,8.42866918103719e-05,0.0002122314441614,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:54:40,codecarbon,4e468dbc-77e2-40c5-b8f4-8dbaf5f68830,5.145360231399536,1.0191388124673247e-05,1.980694774775992e-06,42.5,48.698177067182144,60.25536060333253,6.0742355551984585e-05,6.956561120799974e-05,8.60651065223929e-05,0.0002163730732823,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:54:47,codecarbon,4bf27e9b-7aa2-487d-b5a9-aa29f6df3b4d,4.942581653594971,9.812483248593982e-06,1.9852951223288145e-06,42.5,49.05180481095582,60.25536060333253,5.834845867421893e-05,6.730866495799999e-05,8.267143093337382e-05,0.0002083285545655,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:54:54,codecarbon,1fe54d59-628c-4f55-a095-88bf5c9a28f4,6.083955764770508,1.1989319274099676e-05,1.970645372460548e-06,42.5,47.91767699370779,60.25536060333253,7.182288186417686e-05,8.094478697800002e-05,0.0001017772298669,0.0002545448987091,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:55:00,codecarbon,a1b61305-481c-4ee7-9f9a-ecab0518f6f5,5.475921869277954,1.0802041553152596e-05,1.972643476481328e-06,42.5,48.07817391220764,60.25536060333253,6.464468985795975e-05,7.309505847599967e-05,9.159809063235968e-05,0.0002293378389663,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:55:07,codecarbon,2013549d-540b-4ab0-bf73-bcf21843146f,5.30802845954895,1.052587099214451e-05,1.983009524602087e-06,42.5,48.91671768721707,60.25536060333253,6.266256703270806e-05,7.205977986999993e-05,8.87521226869931e-05,0.0002234744695897,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:55:13,codecarbon,75ffc8fc-5150-4d07-9f61-812a61007e79,5.092925071716309,1.006880938575142e-05,1.9770189515783013e-06,42.5,48.41907384830442,60.25536060333253,6.012296908431583e-05,6.846144365799979e-05,8.518619479789417e-05,0.0002137706075402,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:55:18,codecarbon,d742cf3f-b153-4033-93ec-2f66454806e4,4.810911655426025,9.587911615907292e-06,1.9929510875747406e-06,42.5,49.64023278111831,60.25536060333253,5.679371721214719e-05,6.629977526200013e-05,8.046718810391459e-05,0.000203560680578,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:55:25,codecarbon,5d9109f9-dc11-4730-8ca3-e6f4401f1fd7,5.78955078125,1.1372018031087696e-05,1.9642315027129628e-06,42.5,47.42989887797621,60.25536060333253,6.834692971573936e-05,7.624228321599993e-05,9.684978053098328e-05,0.0002414389934627,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:55:31,codecarbon,6829819c-482a-48eb-9b04-ba1c8e2d9447,4.951105117797852,9.825061837011143e-06,1.9844179437218508e-06,42.5,48.9841488641269,60.25536060333253,5.844898720582326e-05,6.733116497600021e-05,8.281545803900297e-05,0.0002085956102208,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:55:37,codecarbon,383e58a5-1e86-4ad7-9f40-40f06cd0c29d,5.159631013870239,1.0211827881150543e-05,1.979177939992002e-06,42.5,48.59916027087384,60.25536060333253,6.091075970066919e-05,6.96053334619997e-05,8.62909360118825e-05,0.0002168070291745,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:55:43,codecarbon,cb11c31a-bedc-45ed-b39d-d451e372ca96,4.99467134475708,9.885023417973216e-06,1.979113886712396e-06,42.5,48.6093047003863,60.25536060333253,5.896320939064027e-05,6.738505390800013e-05,8.352038955317199e-05,0.0002098686528518,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
